ProductID,ProductName,ProductDescription,UnitPrice,StockQuantity,CategoryID,CountryOfOrigin,ProductImageURL
160,HP 14 Akıllı Telefon,HP 14 Akıllı Telefon Fiyat/performans açısından avantajlıdır.,72766.19,238,1,Güney Kore,/images/products/elektronik_160.jpg
161,Xiaomi Bluetooth Kulaklık,Xiaomi Bluetooth Kulaklık Kaliteli malzeme yapısına sahiptir.,55650.01,362,1,Güney Kore,/images/products/elektronik_161.jpg
162,Sony A54 Akıllı Telefon,Sony A54 Akıllı Telefon Sessiz ve verimli çalışır.,83062.19,79,1,İngiltere,/images/products/elektronik_162.jpg
163,LG Akıllı Saat,LG Akıllı Saat Kullanıcılar tarafından beğenilen bir üründür.,115287.94,14,1,Fransa,/images/products/elektronik_163.jpg
164,"Philips 43"" OLED Televizyon","Philips 43"" OLED Televizyon Günlük kullanım için idealdir.",20130.46,28,1,Hollanda,/images/products/elektronik_164.jpg
165,"Xiaomi 14"" Dizüstü Bilgisayar","Xiaomi 14"" Dizüstü Bilgisayar Kullanıcılar tarafından beğenilen bir üründür.",17775.19,293,1,Güney Kore,/images/products/elektronik_165.jpg
166,Philips Bluetooth Kulaklık,Philips Bluetooth Kulaklık Kolay temizlenebilir yüzeye sahiptir.,63563.3,191,1,Amerika Birleşik Devletleri,/images/products/elektronik_166.jpg
167,Huawei Akıllı Saat,Huawei Akıllı Saat Kolay temizlenebilir yüzeye sahiptir.,87949.09,34,1,Güney Kore,/images/products/elektronik_167.jpg
168,Sony 14 Akıllı Telefon,Sony 14 Akıllı Telefon Garanti kapsamında sunulmaktadır.,62578.45,475,1,Güney Kore,/images/products/elektronik_168.jpg
169,LG Akıllı Saat,LG Akıllı Saat Uzun ömürlü kullanım sağlar.,32429.27,294,1,Güney Kore,/images/products/elektronik_169.jpg
170,Huawei Bluetooth Kulaklık,Huawei Bluetooth Kulaklık Sessiz ve verimli çalışır.,45649.67,14,1,Çin,/images/products/elektronik_170.jpg
171,Asus 14 Akıllı Telefon,Asus 14 Akıllı Telefon Kullanıcılar tarafından beğenilen bir üründür.,101389.16,364,1,Güney Kore,/images/products/elektronik_171.jpg
172,Huawei Akıllı Saat,Huawei Akıllı Saat Yüksek performans ve dayanıklılık sunar.,94584.62,184,1,Almanya,/images/products/elektronik_172.jpg
173,"LG 15.6"" Dizüstü Bilgisayar","LG 15.6"" Dizüstü Bilgisayar Kolay temizlenebilir yüzeye sahiptir.",16354.3,453,1,Çin,/images/products/elektronik_173.jpg
174,"Xiaomi 13"" Dizüstü Bilgisayar","Xiaomi 13"" Dizüstü Bilgisayar Günlük kullanım için idealdir.",117993.73,228,1,İtalya,/images/products/elektronik_174.jpg
175,Asus Bluetooth Kulaklık,Asus Bluetooth Kulaklık Fiyat/performans açısından avantajlıdır.,9733.97,482,1,Güney Kore,/images/products/elektronik_175.jpg
176,"Sony 43"" OLED Televizyon","Sony 43"" OLED Televizyon Modern tasarımıyla öne çıkar.",85509.71,497,1,Fransa,/images/products/elektronik_176.jpg
177,"Dell 65"" OLED Televizyon","Dell 65"" OLED Televizyon Kolay temizlenebilir yüzeye sahiptir.",48462.55,284,1,Güney Kore,/images/products/elektronik_177.jpg
178,"Huawei 15.6"" Dizüstü Bilgisayar","Huawei 15.6"" Dizüstü Bilgisayar Günlük kullanım için idealdir.",2225.94,491,1,Amerika Birleşik Devletleri,/images/products/elektronik_178.jpg
179,"Philips 13"" Dizüstü Bilgisayar","Philips 13"" Dizüstü Bilgisayar Garanti kapsamında sunulmaktadır.",26512.96,55,1,İtalya,/images/products/elektronik_179.jpg
180,"LG 75"" OLED Televizyon","LG 75"" OLED Televizyon Modern tasarımıyla öne çıkar.",79967.1,400,1,Amerika Birleşik Devletleri,/images/products/elektronik_180.jpg
181,Huawei Bluetooth Kulaklık,Huawei Bluetooth Kulaklık Sessiz ve verimli çalışır.,26548.77,435,1,İngiltere,/images/products/elektronik_181.jpg
182,HP Bluetooth Kulaklık,HP Bluetooth Kulaklık Kullanıcılar tarafından beğenilen bir üründür.,28490.48,66,1,İngiltere,/images/products/elektronik_182.jpg
183,Dell A55 Akıllı Telefon,Dell A55 Akıllı Telefon Kolay temizlenebilir yüzeye sahiptir.,14432.4,46,1,İngiltere,/images/products/elektronik_183.jpg
184,"HP 16"" Dizüstü Bilgisayar","HP 16"" Dizüstü Bilgisayar Garanti kapsamında sunulmaktadır.",46789.73,371,1,Çin,/images/products/elektronik_184.jpg
185,Philips Note 12 Akıllı Telefon,Philips Note 12 Akıllı Telefon Kullanıcılar tarafından beğenilen bir üründür.,25864.03,199,1,İngiltere,/images/products/elektronik_185.jpg
186,"HP 75"" OLED Televizyon","HP 75"" OLED Televizyon Kolay temizlenebilir yüzeye sahiptir.",37299.75,289,1,Güney Kore,/images/products/elektronik_186.jpg
187,"Samsung 65"" OLED Televizyon","Samsung 65"" OLED Televizyon Kolay temizlenebilir yüzeye sahiptir.",19521.56,50,1,İtalya,/images/products/elektronik_187.jpg
188,Vestel Bluetooth Kulaklık,Vestel Bluetooth Kulaklık Garanti kapsamında sunulmaktadır.,22226.72,217,1,Almanya,/images/products/elektronik_188.jpg
189,"Huawei 15.6"" Dizüstü Bilgisayar","Huawei 15.6"" Dizüstü Bilgisayar Günlük kullanım için idealdir.",119526.94,238,1,Türkiye,/images/products/elektronik_189.jpg
190,Vestel Akıllı Saat,Vestel Akıllı Saat Yüksek performans ve dayanıklılık sunar.,103784.07,226,1,Almanya,/images/products/elektronik_190.jpg
191,Xiaomi 13 Akıllı Telefon,Xiaomi 13 Akıllı Telefon Yüksek performans ve dayanıklılık sunar.,114075.31,120,1,Hollanda,/images/products/elektronik_191.jpg
192,"Philips 65"" OLED Televizyon","Philips 65"" OLED Televizyon Garanti kapsamında sunulmaktadır.",46425.89,78,1,Fransa,/images/products/elektronik_192.jpg
193,Philips S23 Akıllı Telefon,Philips S23 Akıllı Telefon Modern tasarımıyla öne çıkar.,92670.1,42,1,Güney Kore,/images/products/elektronik_193.jpg
194,Apple Bluetooth Kulaklık,Apple Bluetooth Kulaklık Sessiz ve verimli çalışır.,34091.35,328,1,Almanya,/images/products/elektronik_194.jpg
195,"LG 16"" Dizüstü Bilgisayar","LG 16"" Dizüstü Bilgisayar Kaliteli malzeme yapısına sahiptir.",65240.88,154,1,Türkiye,/images/products/elektronik_195.jpg
196,Samsung Akıllı Saat,Samsung Akıllı Saat Modern tasarımıyla öne çıkar.,119435.68,372,1,Çin,/images/products/elektronik_196.jpg
197,"LG 16"" Dizüstü Bilgisayar","LG 16"" Dizüstü Bilgisayar Kolay temizlenebilir yüzeye sahiptir.",61500.55,81,1,Çin,/images/products/elektronik_197.jpg
198,Sony Akıllı Saat,Sony Akıllı Saat Kolay temizlenebilir yüzeye sahiptir.,25595.93,18,1,Türkiye,/images/products/elektronik_198.jpg
199,Asus Bluetooth Kulaklık,Asus Bluetooth Kulaklık Kaliteli malzeme yapısına sahiptir.,75445.48,216,1,Amerika Birleşik Devletleri,/images/products/elektronik_199.jpg
200,"Apple 50"" OLED Televizyon","Apple 50"" OLED Televizyon Modern tasarımıyla öne çıkar.",2108.68,377,1,Türkiye,/images/products/elektronik_200.jpg
201,"Asus 13"" Dizüstü Bilgisayar","Asus 13"" Dizüstü Bilgisayar Modern tasarımıyla öne çıkar.",38366.44,463,1,Amerika Birleşik Devletleri,/images/products/elektronik_201.jpg
202,HP Akıllı Saat,HP Akıllı Saat Fiyat/performans açısından avantajlıdır.,21828.09,286,1,Çin,/images/products/elektronik_202.jpg
203,"Sony 16"" Dizüstü Bilgisayar","Sony 16"" Dizüstü Bilgisayar Kaliteli malzeme yapısına sahiptir.",79435.64,400,1,Japonya,/images/products/elektronik_203.jpg
204,Vestel Akıllı Saat,Vestel Akıllı Saat Kolay temizlenebilir yüzeye sahiptir.,19604.12,438,1,Çin,/images/products/elektronik_204.jpg
205,Dell Note 13 Akıllı Telefon,Dell Note 13 Akıllı Telefon Modern tasarımıyla öne çıkar.,87293.49,374,1,Japonya,/images/products/elektronik_205.jpg
206,Samsung A34 Akıllı Telefon,Samsung A34 Akıllı Telefon Garanti kapsamında sunulmaktadır.,22896.0,392,1,Japonya,/images/products/elektronik_206.jpg
207,HP Akıllı Saat,HP Akıllı Saat Yüksek performans ve dayanıklılık sunar.,70248.56,315,1,Güney Kore,/images/products/elektronik_207.jpg
208,"Philips 75"" OLED Televizyon","Philips 75"" OLED Televizyon Kullanıcılar tarafından beğenilen bir üründür.",76913.27,115,1,İtalya,/images/products/elektronik_208.jpg
209,"Samsung 75"" OLED Televizyon","Samsung 75"" OLED Televizyon Yüksek performans ve dayanıklılık sunar.",40186.74,442,1,İtalya,/images/products/elektronik_209.jpg
210,Huawei Bluetooth Kulaklık,Huawei Bluetooth Kulaklık Fiyat/performans açısından avantajlıdır.,48021.65,170,1,Güney Kore,/images/products/elektronik_210.jpg
211,LG Note 12 Akıllı Telefon,LG Note 12 Akıllı Telefon Uzun ömürlü kullanım sağlar.,99948.85,276,1,Güney Kore,/images/products/elektronik_211.jpg
212,Huawei Bluetooth Kulaklık,Huawei Bluetooth Kulaklık Kaliteli malzeme yapısına sahiptir.,81554.94,20,1,Japonya,/images/products/elektronik_212.jpg
213,Samsung Bluetooth Kulaklık,Samsung Bluetooth Kulaklık Yüksek performans ve dayanıklılık sunar.,47758.39,225,1,Türkiye,/images/products/elektronik_213.jpg
214,Apple Akıllı Saat,Apple Akıllı Saat Fiyat/performans açısından avantajlıdır.,85962.64,490,1,Güney Kore,/images/products/elektronik_214.jpg
215,Huawei Akıllı Saat,Huawei Akıllı Saat Yüksek performans ve dayanıklılık sunar.,97854.14,357,1,Güney Kore,/images/products/elektronik_215.jpg
216,"HP 13"" Dizüstü Bilgisayar","HP 13"" Dizüstü Bilgisayar Sessiz ve verimli çalışır.",51059.37,439,1,Fransa,/images/products/elektronik_216.jpg
217,"Philips 13"" Dizüstü Bilgisayar","Philips 13"" Dizüstü Bilgisayar Uzun ömürlü kullanım sağlar.",87048.17,167,1,Japonya,/images/products/elektronik_217.jpg
218,HP Bluetooth Kulaklık,HP Bluetooth Kulaklık Uzun ömürlü kullanım sağlar.,73815.21,498,1,Amerika Birleşik Devletleri,/images/products/elektronik_218.jpg
219,Sony Bluetooth Kulaklık,Sony Bluetooth Kulaklık Uzun ömürlü kullanım sağlar.,49646.81,377,1,İngiltere,/images/products/elektronik_219.jpg
220,Huawei Bluetooth Kulaklık,Huawei Bluetooth Kulaklık Sessiz ve verimli çalışır.,114067.99,106,1,Türkiye,/images/products/elektronik_220.jpg
221,"Dell 13"" Dizüstü Bilgisayar","Dell 13"" Dizüstü Bilgisayar Kolay temizlenebilir yüzeye sahiptir.",50389.51,469,1,İngiltere,/images/products/elektronik_221.jpg
222,"LG 50"" OLED Televizyon","LG 50"" OLED Televizyon Kaliteli malzeme yapısına sahiptir.",52503.34,184,1,Amerika Birleşik Devletleri,/images/products/elektronik_222.jpg
223,Apple A55 Akıllı Telefon,Apple A55 Akıllı Telefon Günlük kullanım için idealdir.,45491.78,46,1,Japonya,/images/products/elektronik_223.jpg
224,Philips Akıllı Saat,Philips Akıllı Saat Uzun ömürlü kullanım sağlar.,33419.79,457,1,Fransa,/images/products/elektronik_224.jpg
225,Apple 15 Pro Akıllı Telefon,Apple 15 Pro Akıllı Telefon Fiyat/performans açısından avantajlıdır.,49553.99,163,1,İngiltere,/images/products/elektronik_225.jpg
226,"HP 55"" OLED Televizyon","HP 55"" OLED Televizyon Fiyat/performans açısından avantajlıdır.",30342.03,401,1,İtalya,/images/products/elektronik_226.jpg
227,Xiaomi Bluetooth Kulaklık,Xiaomi Bluetooth Kulaklık Yüksek performans ve dayanıklılık sunar.,76921.7,200,1,İngiltere,/images/products/elektronik_227.jpg
228,Samsung A55 Akıllı Telefon,Samsung A55 Akıllı Telefon Kaliteli malzeme yapısına sahiptir.,87068.74,433,1,Amerika Birleşik Devletleri,/images/products/elektronik_228.jpg
229,Philips Akıllı Saat,Philips Akıllı Saat Yüksek performans ve dayanıklılık sunar.,6520.31,264,1,Japonya,/images/products/elektronik_229.jpg
230,"Xiaomi 55"" OLED Televizyon","Xiaomi 55"" OLED Televizyon Uzun ömürlü kullanım sağlar.",61736.36,15,1,Türkiye,/images/products/elektronik_230.jpg
231,"Philips 43"" OLED Televizyon","Philips 43"" OLED Televizyon Günlük kullanım için idealdir.",95387.73,196,1,İtalya,/images/products/elektronik_231.jpg
232,"Apple 14"" Dizüstü Bilgisayar","Apple 14"" Dizüstü Bilgisayar Kaliteli malzeme yapısına sahiptir.",29355.35,423,1,İngiltere,/images/products/elektronik_232.jpg
233,"Xiaomi 16"" Dizüstü Bilgisayar","Xiaomi 16"" Dizüstü Bilgisayar Kaliteli malzeme yapısına sahiptir.",119632.24,294,1,Hollanda,/images/products/elektronik_233.jpg
234,"LG 15.6"" Dizüstü Bilgisayar","LG 15.6"" Dizüstü Bilgisayar Uzun ömürlü kullanım sağlar.",50400.28,328,1,Amerika Birleşik Devletleri,/images/products/elektronik_234.jpg
235,Sony Akıllı Saat,Sony Akıllı Saat Yüksek performans ve dayanıklılık sunar.,110017.96,302,1,Almanya,/images/products/elektronik_235.jpg
236,Philips 13 Akıllı Telefon,Philips 13 Akıllı Telefon Fiyat/performans açısından avantajlıdır.,84559.43,216,1,Güney Kore,/images/products/elektronik_236.jpg
237,Asus Akıllı Saat,Asus Akıllı Saat Kolay temizlenebilir yüzeye sahiptir.,76619.76,29,1,Almanya,/images/products/elektronik_237.jpg
238,Huawei 14 Akıllı Telefon,Huawei 14 Akıllı Telefon Modern tasarımıyla öne çıkar.,26021.44,67,1,Fransa,/images/products/elektronik_238.jpg
239,"Philips 43"" OLED Televizyon","Philips 43"" OLED Televizyon Modern tasarımıyla öne çıkar.",88527.39,224,1,İtalya,/images/products/elektronik_239.jpg
240,Sony Bluetooth Kulaklık,Sony Bluetooth Kulaklık Modern tasarımıyla öne çıkar.,67621.48,14,1,İtalya,/images/products/elektronik_240.jpg
241,Apple Bluetooth Kulaklık,Apple Bluetooth Kulaklık Kolay temizlenebilir yüzeye sahiptir.,14428.21,206,1,İtalya,/images/products/elektronik_241.jpg
242,Asus S23 Akıllı Telefon,Asus S23 Akıllı Telefon Kaliteli malzeme yapısına sahiptir.,62421.32,199,1,Çin,/images/products/elektronik_242.jpg
243,"Samsung 15.6"" Dizüstü Bilgisayar","Samsung 15.6"" Dizüstü Bilgisayar Modern tasarımıyla öne çıkar.",77117.5,139,1,Çin,/images/products/elektronik_243.jpg
244,"Philips 55"" OLED Televizyon","Philips 55"" OLED Televizyon Yüksek performans ve dayanıklılık sunar.",56027.99,180,1,Almanya,/images/products/elektronik_244.jpg
245,HP Akıllı Saat,HP Akıllı Saat Günlük kullanım için idealdir.,118169.11,211,1,İtalya,/images/products/elektronik_245.jpg
246,Apple S24 Akıllı Telefon,Apple S24 Akıllı Telefon Garanti kapsamında sunulmaktadır.,115364.28,157,1,Almanya,/images/products/elektronik_246.jpg
247,Sony Akıllı Saat,Sony Akıllı Saat Yüksek performans ve dayanıklılık sunar.,58009.1,392,1,Güney Kore,/images/products/elektronik_247.jpg
248,Vestel Akıllı Saat,Vestel Akıllı Saat Yüksek performans ve dayanıklılık sunar.,6745.98,277,1,İtalya,/images/products/elektronik_248.jpg
249,Apple Akıllı Saat,Apple Akıllı Saat Uzun ömürlü kullanım sağlar.,42052.09,424,1,Fransa,/images/products/elektronik_249.jpg
250,"Dell 14"" Dizüstü Bilgisayar","Dell 14"" Dizüstü Bilgisayar Garanti kapsamında sunulmaktadır.",56221.19,301,1,Amerika Birleşik Devletleri,/images/products/elektronik_250.jpg
251,Dell Akıllı Saat,Dell Akıllı Saat Kaliteli malzeme yapısına sahiptir.,75371.5,130,1,Amerika Birleşik Devletleri,/images/products/elektronik_251.jpg
252,"Samsung 65"" OLED Televizyon","Samsung 65"" OLED Televizyon Kaliteli malzeme yapısına sahiptir.",18554.88,438,1,Çin,/images/products/elektronik_252.jpg
253,Xiaomi Akıllı Saat,Xiaomi Akıllı Saat Fiyat/performans açısından avantajlıdır.,75058.24,319,1,İtalya,/images/products/elektronik_253.jpg
254,"Huawei 43"" OLED Televizyon","Huawei 43"" OLED Televizyon Kolay temizlenebilir yüzeye sahiptir.",101275.04,126,1,Amerika Birleşik Devletleri,/images/products/elektronik_254.jpg
255,Dell 14 Akıllı Telefon,Dell 14 Akıllı Telefon Yüksek performans ve dayanıklılık sunar.,119442.87,497,1,Hollanda,/images/products/elektronik_255.jpg
256,Xiaomi Akıllı Saat,Xiaomi Akıllı Saat Fiyat/performans açısından avantajlıdır.,65484.58,270,1,Hollanda,/images/products/elektronik_256.jpg
257,"Asus 75"" OLED Televizyon","Asus 75"" OLED Televizyon Garanti kapsamında sunulmaktadır.",102925.71,331,1,İngiltere,/images/products/elektronik_257.jpg
258,Vestel Akıllı Saat,Vestel Akıllı Saat Fiyat/performans açısından avantajlıdır.,67917.85,53,1,Güney Kore,/images/products/elektronik_258.jpg
259,Vestel Bluetooth Kulaklık,Vestel Bluetooth Kulaklık Modern tasarımıyla öne çıkar.,84754.97,430,1,Fransa,/images/products/elektronik_259.jpg
260,Huawei Bluetooth Kulaklık,Huawei Bluetooth Kulaklık Uzun ömürlü kullanım sağlar.,41069.76,321,1,Almanya,/images/products/elektronik_260.jpg
261,Apple Bluetooth Kulaklık,Apple Bluetooth Kulaklık Uzun ömürlü kullanım sağlar.,9819.22,313,1,Çin,/images/products/elektronik_261.jpg
262,"Philips 13"" Dizüstü Bilgisayar","Philips 13"" Dizüstü Bilgisayar Uzun ömürlü kullanım sağlar.",83695.81,371,1,İngiltere,/images/products/elektronik_262.jpg
263,"Sony 14"" Dizüstü Bilgisayar","Sony 14"" Dizüstü Bilgisayar Kolay temizlenebilir yüzeye sahiptir.",78573.53,384,1,İngiltere,/images/products/elektronik_263.jpg
264,Asus Note 12 Akıllı Telefon,Asus Note 12 Akıllı Telefon Yüksek performans ve dayanıklılık sunar.,102016.44,274,1,Güney Kore,/images/products/elektronik_264.jpg
265,"Apple 50"" OLED Televizyon","Apple 50"" OLED Televizyon Uzun ömürlü kullanım sağlar.",94203.59,275,1,Amerika Birleşik Devletleri,/images/products/elektronik_265.jpg
266,Vestel Akıllı Saat,Vestel Akıllı Saat Yüksek performans ve dayanıklılık sunar.,85150.58,387,1,Güney Kore,/images/products/elektronik_266.jpg
267,Samsung Note 13 Akıllı Telefon,Samsung Note 13 Akıllı Telefon Garanti kapsamında sunulmaktadır.,15231.14,492,1,Hollanda,/images/products/elektronik_267.jpg
268,Philips Note 12 Akıllı Telefon,Philips Note 12 Akıllı Telefon Günlük kullanım için idealdir.,29540.73,176,1,Çin,/images/products/elektronik_268.jpg
269,Sony Akıllı Saat,Sony Akıllı Saat Garanti kapsamında sunulmaktadır.,53466.41,350,1,Türkiye,/images/products/elektronik_269.jpg
270,Xiaomi Note 12 Akıllı Telefon,Xiaomi Note 12 Akıllı Telefon Günlük kullanım için idealdir.,43124.76,199,1,Çin,/images/products/elektronik_270.jpg
271,Asus Akıllı Saat,Asus Akıllı Saat Günlük kullanım için idealdir.,37462.2,221,1,Fransa,/images/products/elektronik_271.jpg
272,LG Akıllı Saat,LG Akıllı Saat Kaliteli malzeme yapısına sahiptir.,45258.53,5,1,Hollanda,/images/products/elektronik_272.jpg
273,HP Bluetooth Kulaklık,HP Bluetooth Kulaklık Günlük kullanım için idealdir.,62503.37,95,1,Çin,/images/products/elektronik_273.jpg
274,Asus S23 Akıllı Telefon,Asus S23 Akıllı Telefon Kullanıcılar tarafından beğenilen bir üründür.,80719.38,207,1,İtalya,/images/products/elektronik_274.jpg
275,"Vestel 15.6"" Dizüstü Bilgisayar","Vestel 15.6"" Dizüstü Bilgisayar Kaliteli malzeme yapısına sahiptir.",41245.33,328,1,Fransa,/images/products/elektronik_275.jpg
276,"Huawei 55"" OLED Televizyon","Huawei 55"" OLED Televizyon Kolay temizlenebilir yüzeye sahiptir.",39769.6,179,1,Amerika Birleşik Devletleri,/images/products/elektronik_276.jpg
277,Huawei Akıllı Saat,Huawei Akıllı Saat Kolay temizlenebilir yüzeye sahiptir.,93659.77,433,1,Japonya,/images/products/elektronik_277.jpg
278,Vestel Bluetooth Kulaklık,Vestel Bluetooth Kulaklık Garanti kapsamında sunulmaktadır.,102369.35,340,1,Türkiye,/images/products/elektronik_278.jpg
279,"LG 75"" OLED Televizyon","LG 75"" OLED Televizyon Günlük kullanım için idealdir.",1894.86,255,1,Japonya,/images/products/elektronik_279.jpg
280,Samsung 15 Pro Akıllı Telefon,Samsung 15 Pro Akıllı Telefon Günlük kullanım için idealdir.,9904.19,391,1,Güney Kore,/images/products/elektronik_280.jpg
281,Apple Akıllı Saat,Apple Akıllı Saat Fiyat/performans açısından avantajlıdır.,25358.94,79,1,Fransa,/images/products/elektronik_281.jpg
282,"Dell 55"" OLED Televizyon","Dell 55"" OLED Televizyon Günlük kullanım için idealdir.",33136.75,4,1,Türkiye,/images/products/elektronik_282.jpg
